sample_id,seed,lambda,task_family,target,oracle_expert,selected_expert,entropy,is_correct,route_matches_oracle,mlp_prob,graph_prob,attention_v1_prob,attention_v2_prob
269,11,0.0,feature,1,mlp,mlp,0.7651,1,1,0.5574,0.4264,0.0121,0.0041
270,11,0.0,relational,1,graph,graph,0.1136,1,1,0.0055,0.9813,0.0065,0.0068
271,11,0.0,contextual,1,attention_v2,attention_v2,0.0268,1,1,0.0009,0.0025,0.0003,0.9964
272,11,0.0,contextual,0,attention_v2,attention_v2,0.0129,1,1,0.0006,0.0009,0.0000,0.9984
273,11,0.0,contextual,0,attention_v2,attention_v2,0.1419,1,1,0.0040,0.0234,0.0006,0.9720
274,11,0.0,contextual,0,attention_v2,attention_v2,0.1975,1,1,0.0034,0.0350,0.0035,0.9581
275,11,0.0,contextual,1,attention_v2,attention_v2,0.0168,1,1,0.0005,0.0015,0.0001,0.9979
276,11,0.0,contextual,0,attention_v2,attention_v2,0.0235,1,1,0.0006,0.0017,0.0007,0.9970
277,11,0.0,feature,1,mlp,attention_v2,0.0346,1,0,0.0009,0.0019,0.0019,0.9953
278,11,0.0,relational,1,graph,graph,0.2640,1,1,0.0079,0.9459,0.0275,0.0187
279,11,0.0,contextual,0,attention_v2,attention_v2,0.1026,1,1,0.0033,0.0151,0.0002,0.9814
280,11,0.0,feature,0,mlp,attention_v2,0.1070,1,0,0.0102,0.0087,0.0000,0.9811
281,11,0.0,relational,0,graph,graph,0.1785,1,1,0.0145,0.9665,0.0032,0.0158
282,11,0.0,feature,1,mlp,mlp,0.7697,1,1,0.5405,0.4431,0.0123,0.0040
283,11,0.0,relational,0,graph,graph,0.0759,1,1,0.0067,0.9880,0.0012,0.0041
284,11,0.0,contextual,1,attention_v2,attention_v2,0.0663,1,1,0.0024,0.0083,0.0002,0.9892
285,11,0.0,feature,1,mlp,attention_v2,0.0351,1,0,0.0009,0.0020,0.0018,0.9953
286,11,0.0,feature,0,mlp,attention,0.1309,1,0,0.0084,0.0150,0.9761,0.0006
287,11,0.0,relational,1,graph,graph,0.1410,1,1,0.0081,0.9757,0.0066,0.0097
288,11,0.0,feature,0,mlp,attention,0.1351,1,0,0.0086,0.0158,0.9751,0.0005
289,11,0.0,contextual,1,attention_v2,attention_v2,0.2586,1,1,0.0061,0.0540,0.0016,0.9383
290,11,0.0,contextual,1,attention_v2,attention_v2,0.7493,1,1,0.0415,0.2590,0.0026,0.6968
291,11,0.0,contextual,0,attention_v2,attention_v2,0.0701,1,1,0.0026,0.0087,0.0002,0.9885
292,11,0.0,contextual,1,attention_v2,attention_v2,0.0364,1,1,0.0009,0.0034,0.0008,0.9949
293,11,0.0,relational,0,graph,graph,0.3996,1,1,0.0298,0.9049,0.0091,0.0562
294,11,0.0,relational,0,graph,graph,0.3311,1,1,0.0180,0.9282,0.0156,0.0381
295,11,0.0,contextual,0,attention_v2,attention_v2,0.0735,1,1,0.0016,0.0110,0.0001,0.9873
296,11,0.0,feature,1,mlp,mlp,0.7659,1,1,0.5424,0.4420,0.0121,0.0035
297,11,0.0,feature,0,mlp,attention_v2,0.1188,1,0,0.0115,0.0100,0.0000,0.9785
298,11,0.0,relational,0,graph,graph,0.3859,1,1,0.0247,0.9100,0.0115,0.0537
299,11,0.0,feature,0,mlp,attention,0.1376,1,0,0.0088,0.0160,0.9746,0.0007
300,11,0.0,feature,0,mlp,attention,0.1372,1,0,0.0089,0.0159,0.9746,0.0006
301,11,0.0,feature,0,mlp,attention_v2,0.1169,1,0,0.0113,0.0098,0.0000,0.9789
302,11,0.0,relational,0,graph,graph,0.1600,1,1,0.0128,0.9705,0.0024,0.0142
303,11,0.0,contextual,1,attention_v2,attention_v2,0.0289,1,1,0.0010,0.0029,0.0001,0.9960
304,11,0.0,feature,1,mlp,mlp,0.7670,1,1,0.5477,0.4362,0.0120,0.0040
305,11,0.0,contextual,1,attention_v2,attention_v2,0.2453,1,1,0.0046,0.0475,0.0038,0.9440
306,11,0.0,feature,0,mlp,attention_v2,0.1098,1,0,0.0103,0.0092,0.0000,0.9805
307,11,0.0,contextual,0,attention_v2,attention_v2,0.0438,1,1,0.0015,0.0048,0.0002,0.9935
308,11,0.0,feature,1,mlp,mlp,0.7716,1,1,0.5418,0.4413,0.0127,0.0042
309,11,0.0,relational,1,graph,graph,0.2250,1,1,0.0278,0.9526,0.0005,0.0191
310,11,0.0,relational,0,graph,graph,0.2311,0,1,0.0091,0.9550,0.0172,0.0187
311,11,0.0,relational,0,graph,graph,0.2723,1,1,0.0119,0.9445,0.0167,0.0270
312,11,0.0,relational,0,graph,graph,0.1200,1,1,0.0096,0.9793,0.0018,0.0093
313,11,0.0,feature,0,mlp,attention,0.1321,1,0,0.0083,0.0154,0.9757,0.0005
314,11,0.0,feature,0,mlp,attention,0.1400,1,0,0.0090,0.0166,0.9739,0.0005
315,11,0.0,relational,0,graph,graph,0.2428,0,1,0.0113,0.9523,0.0159,0.0205
316,11,0.0,feature,1,mlp,mlp,0.7734,1,1,0.5374,0.4453,0.0133,0.0040
317,11,0.0,relational,1,graph,graph,0.3396,0,1,0.0149,0.9266,0.0263,0.0322
318,11,0.0,relational,1,graph,graph,0.2485,1,1,0.0304,0.9466,0.0009,0.0221
319,11,0.0,contextual,0,attention_v2,attention_v2,0.0577,1,1,0.0015,0.0075,0.0002,0.9908
320,11,0.0,feature,0,mlp,attention_v2,0.1072,1,0,0.0104,0.0085,0.0000,0.9810
321,11,0.0,feature,0,mlp,attention_v2,0.1150,1,0,0.0111,0.0095,0.0000,0.9793
322,11,0.0,relational,1,graph,graph,0.1194,1,1,0.0095,0.9795,0.0021,0.0088
323,11,0.0,contextual,0,attention_v2,attention_v2,0.8564,1,1,0.0231,0.3884,0.0208,0.5677
324,11,0.0,feature,1,mlp,mlp,0.7684,1,1,0.5351,0.4491,0.0119,0.0039
325,11,0.0,relational,0,graph,graph,0.0746,0,1,0.0078,0.9880,0.0006,0.0036
326,11,0.0,relational,1,graph,graph,0.1206,1,1,0.0089,0.9794,0.0027,0.0090
327,11,0.0,contextual,0,attention_v2,attention_v2,0.1049,1,1,0.0021,0.0168,0.0006,0.9806
328,11,0.0,contextual,0,attention_v2,attention_v2,0.0134,1,1,0.0005,0.0011,0.0001,0.9984
329,11,0.0,feature,1,mlp,attention_v2,0.0319,1,0,0.0008,0.0018,0.0016,0.9958
330,11,0.0,contextual,0,attention_v2,attention_v2,0.0509,1,1,0.0019,0.0059,0.0001,0.9921
331,11,0.0,feature,0,mlp,attention_v2,0.1190,1,0,0.0113,0.0102,0.0000,0.9785
332,11,0.0,relational,0,graph,graph,0.2000,0,1,0.0164,0.9610,0.0029,0.0197
333,11,0.0,relational,1,graph,graph,0.2437,1,1,0.0196,0.9497,0.0033,0.0274
334,11,0.0,relational,1,graph,graph,0.4674,1,1,0.0725,0.8746,0.0009,0.0521
335,11,0.0,relational,1,graph,graph,0.4564,0,1,0.0308,0.8882,0.0160,0.0649
336,11,0.0,relational,1,graph,graph,0.1070,1,1,0.0111,0.9815,0.0008,0.0067
337,11,0.0,contextual,1,attention_v2,attention_v2,0.0538,1,1,0.0014,0.0068,0.0002,0.9915
338,11,0.0,feature,1,mlp,mlp,0.7712,1,1,0.5374,0.4459,0.0126,0.0040
339,11,0.0,contextual,0,attention_v2,attention_v2,0.1602,1,1,0.0048,0.0273,0.0005,0.9673
340,11,0.0,contextual,1,attention_v2,attention_v2,0.3114,1,1,0.0081,0.0718,0.0009,0.9193
341,11,0.0,feature,1,mlp,mlp,0.7678,1,1,0.5466,0.4374,0.0117,0.0044
342,11,0.0,relational,1,graph,graph,0.6498,1,1,0.0264,0.8209,0.0673,0.0854
343,11,0.0,relational,1,graph,graph,0.4098,0,1,0.0436,0.8988,0.0034,0.0541
344,11,0.0,contextual,0,attention_v2,attention_v2,0.1316,1,1,0.0037,0.0221,0.0001,0.9741
345,11,0.0,feature,0,mlp,attention_v2,0.1152,1,0,0.0111,0.0096,0.0000,0.9793
346,11,0.0,relational,0,graph,graph,0.2043,1,1,0.0110,0.9610,0.0075,0.0205
347,11,0.0,contextual,1,attention_v2,attention_v2,0.1542,1,1,0.0045,0.0264,0.0004,0.9687
348,11,0.0,feature,0,mlp,attention,0.1321,1,0,0.0082,0.0156,0.9757,0.0005
349,11,0.0,relational,1,graph,graph,0.1609,1,1,0.0112,0.9709,0.0044,0.0134
350,11,0.0,contextual,0,attention_v2,attention_v2,0.0289,1,1,0.0020,0.0020,0.0000,0.9960
351,11,0.0,relational,0,graph,graph,0.0825,1,1,0.0066,0.9869,0.0016,0.0049
352,11,0.0,contextual,0,attention_v2,attention_v2,0.0830,1,1,0.0023,0.0109,0.0008,0.9860
353,11,0.0,relational,1,graph,graph,0.2677,0,1,0.0173,0.9447,0.0081,0.0298
354,11,0.0,relational,1,graph,graph,0.2350,1,1,0.0194,0.9523,0.0039,0.0244
355,11,0.0,contextual,0,attention_v2,attention_v2,0.0231,1,1,0.0007,0.0024,0.0001,0.9969
356,11,0.0,feature,1,mlp,attention_v2,0.0356,1,0,0.0009,0.0020,0.0019,0.9952
357,11,0.0,contextual,0,attention_v2,attention_v2,0.0799,1,1,0.0014,0.0098,0.0020,0.9868
358,11,0.0,contextual,0,attention_v2,attention_v2,0.0665,1,1,0.0041,0.0063,0.0001,0.9894
359,11,0.0,feature,0,mlp,attention_v2,0.1086,1,0,0.0104,0.0089,0.0000,0.9807
360,11,0.0,feature,0,mlp,attention_v2,0.1088,1,0,0.0105,0.0088,0.0000,0.9807
361,11,0.0,feature,0,mlp,attention,0.1304,1,0,0.0086,0.0148,0.9762,0.0005
362,11,0.0,contextual,1,attention_v2,attention_v2,0.0725,1,1,0.0020,0.0083,0.0013,0.9884
363,11,0.0,contextual,1,attention_v2,attention_v2,0.1197,1,1,0.0038,0.0175,0.0009,0.9779
364,11,0.0,relational,1,graph,graph,0.1391,1,1,0.0104,0.9755,0.0029,0.0112
365,11,0.0,relational,1,graph,graph,0.1749,1,1,0.0128,0.9674,0.0035,0.0163
366,11,0.0,contextual,1,attention_v2,attention_v2,0.0517,1,1,0.0017,0.0054,0.0007,0.9922
367,11,0.0,feature,1,mlp,mlp,0.7737,1,1,0.5345,0.4483,0.0132,0.0040
368,11,0.0,relational,1,graph,graph,0.5146,1,1,0.0097,0.8618,0.0906,0.0379
369,11,0.0,relational,1,graph,graph,0.4279,0,1,0.0307,0.8967,0.0121,0.0606
370,11,0.0,feature,1,mlp,attention_v2,0.0331,1,0,0.0009,0.0018,0.0017,0.9956
371,11,0.0,relational,1,graph,graph,0.3216,0,1,0.0256,0.9290,0.0067,0.0387
372,11,0.0,contextual,0,attention_v2,attention_v2,0.0176,1,1,0.0008,0.0014,0.0000,0.9978
373,11,0.0,contextual,0,attention_v2,attention_v2,0.2219,1,1,0.0057,0.0426,0.0014,0.9502
374,11,0.0,contextual,1,attention_v2,attention_v2,0.1485,1,1,0.0037,0.0198,0.0042,0.9723
375,11,0.0,contextual,1,attention_v2,attention_v2,0.0245,1,1,0.0006,0.0025,0.0002,0.9967
376,11,0.0,feature,1,mlp,attention_v2,0.0371,1,0,0.0010,0.0021,0.0020,0.9949
377,11,0.0,relational,0,graph,graph,0.2793,1,1,0.0183,0.9416,0.0084,0.0317
378,11,0.0,relational,1,graph,graph,0.4285,1,1,0.0173,0.8993,0.0325,0.0509
379,11,0.0,contextual,0,attention_v2,attention_v2,0.0909,1,1,0.0034,0.0123,0.0002,0.9841
380,11,0.0,contextual,0,attention_v2,attention_v2,0.1528,1,1,0.0033,0.0266,0.0010,0.9691
381,11,0.0,relational,1,graph,graph,0.1446,1,1,0.0145,0.9734,0.0010,0.0111
382,11,0.0,contextual,0,attention_v2,attention_v2,0.1436,1,1,0.0058,0.0214,0.0005,0.9722
383,11,0.0,relational,1,graph,graph,0.2212,0,1,0.0122,0.9574,0.0104,0.0200
384,11,0.0,relational,1,graph,graph,0.2616,0,1,0.0116,0.9471,0.0149,0.0264
385,11,0.0,contextual,0,attention_v2,attention_v2,0.0972,1,1,0.0043,0.0123,0.0003,0.9830
386,11,0.0,feature,0,mlp,attention_v2,0.1135,1,0,0.0108,0.0095,0.0000,0.9797
387,11,0.0,contextual,1,attention_v2,attention_v2,0.0304,1,1,0.0012,0.0030,0.0001,0.9957
388,11,0.0,relational,1,graph,graph,0.1329,1,1,0.0098,0.9768,0.0029,0.0105
389,11,0.0,contextual,1,attention_v2,attention_v2,0.0376,1,1,0.0014,0.0040,0.0001,0.9945
390,11,0.0,relational,1,graph,graph,0.6359,1,1,0.0197,0.8236,0.0747,0.0820
391,11,0.0,feature,1,mlp,mlp,0.7698,1,1,0.5327,0.4511,0.0127,0.0035
392,11,0.0,relational,0,graph,graph,0.2934,1,1,0.0226,0.9367,0.0055,0.0352
393,11,0.0,contextual,1,attention_v2,attention_v2,0.6770,1,1,0.0248,0.2217,0.0067,0.7469
394,11,0.0,contextual,1,attention_v2,attention_v2,0.0596,1,1,0.0015,0.0081,0.0001,0.9903
395,11,0.0,contextual,0,attention_v2,attention_v2,0.0211,1,1,0.0006,0.0022,0.0001,0.9972
396,11,0.0,feature,1,mlp,mlp,0.7683,1,1,0.5411,0.4427,0.0126,0.0036
397,11,0.0,feature,1,mlp,attention_v2,0.0353,1,0,0.0009,0.0020,0.0019,0.9952
398,11,0.0,relational,0,graph,graph,0.0397,1,1,0.0034,0.9944,0.0008,0.0014
399,11,0.0,contextual,1,attention_v2,attention_v2,0.2698,1,1,0.0077,0.0467,0.0060,0.9396
400,11,0.0,feature,1,mlp,attention_v2,0.0362,1,0,0.0009,0.0020,0.0020,0.9951
401,11,0.0,relational,0,graph,graph,0.2263,1,1,0.0154,0.9557,0.0074,0.0215
402,11,0.0,contextual,0,attention_v2,attention_v2,0.0388,1,1,0.0015,0.0041,0.0001,0.9943
403,11,0.0,relational,1,graph,graph,0.1064,1,1,0.0095,0.9820,0.0014,0.0071
404,11,0.0,feature,0,mlp,attention,0.1360,1,0,0.0086,0.0159,0.9749,0.0006
405,11,0.0,contextual,0,attention_v2,attention_v2,0.0594,1,1,0.0019,0.0073,0.0002,0.9905
406,11,0.0,feature,1,mlp,attention_v2,0.0345,1,0,0.0009,0.0019,0.0019,0.9953
407,11,0.0,feature,1,mlp,mlp,0.7729,1,1,0.5167,0.4669,0.0129,0.0035
408,11,0.0,feature,0,mlp,attention,0.1405,1,0,0.0089,0.0167,0.9738,0.0006
409,11,0.0,relational,1,graph,graph,0.3605,1,1,0.0081,0.9164,0.0522,0.0233
410,11,0.0,relational,1,graph,graph,0.3554,1,1,0.0189,0.9214,0.0181,0.0417
411,11,0.0,relational,1,graph,graph,0.3717,0,1,0.0160,0.9166,0.0238,0.0437
412,11,0.0,relational,1,graph,graph,0.8799,1,1,0.0252,0.7048,0.1370,0.1330
413,11,0.0,feature,1,mlp,mlp,0.7722,1,1,0.5305,0.4527,0.0133,0.0035
414,11,0.0,feature,1,mlp,attention_v2,0.0348,1,0,0.0009,0.0020,0.0018,0.9953
415,11,0.0,relational,1,graph,graph,0.1656,1,1,0.0131,0.9694,0.0030,0.0145
416,11,0.0,relational,1,graph,graph,0.4001,0,1,0.0197,0.9080,0.0231,0.0492
417,11,0.0,feature,1,mlp,attention_v2,0.0337,1,0,0.0009,0.0019,0.0018,0.9955
418,11,0.0,feature,0,mlp,attention_v2,0.1079,1,0,0.0103,0.0088,0.0000,0.9809
419,11,0.0,relational,1,graph,graph,0.3549,0,1,0.0265,0.9192,0.0083,0.0460
420,11,0.0,relational,0,graph,graph,0.1845,1,1,0.0167,0.9645,0.0022,0.0166
421,11,0.0,feature,1,mlp,attention_v2,0.0338,1,0,0.0008,0.0019,0.0018,0.9955
422,11,0.0,contextual,0,attention_v2,attention_v2,0.0379,1,1,0.0014,0.0040,0.0001,0.9945
423,11,0.0,relational,0,graph,graph,0.1234,0,1,0.0129,0.9781,0.0011,0.0080
424,11,0.0,contextual,1,attention_v2,attention_v2,0.0464,1,1,0.0015,0.0048,0.0006,0.9931
425,11,0.0,feature,1,mlp,mlp,0.7703,1,1,0.5398,0.4437,0.0121,0.0043
426,11,0.0,feature,0,mlp,attention,0.1323,1,0,0.0085,0.0154,0.9757,0.0005
427,11,0.0,feature,1,mlp,attention_v2,0.0343,1,0,0.0009,0.0019,0.0019,0.9954
428,11,0.0,feature,1,mlp,attention_v2,0.0318,1,0,0.0008,0.0017,0.0018,0.9958
429,11,0.0,feature,1,mlp,mlp,0.7660,1,1,0.5338,0.4510,0.0116,0.0036
430,11,0.0,relational,0,graph,graph,0.0626,1,1,0.0051,0.9906,0.0013,0.0030
431,11,0.0,feature,0,mlp,attention,0.1416,1,0,0.0091,0.0167,0.9736,0.0006
432,11,0.0,contextual,1,attention_v2,attention_v2,0.0828,1,1,0.0023,0.0111,0.0006,0.9859
433,11,0.0,relational,0,graph,graph,0.1114,0,1,0.0101,0.9809,0.0013,0.0076
434,11,0.0,relational,1,graph,graph,0.2768,0,1,0.0244,0.9407,0.0036,0.0313
435,11,0.0,relational,1,graph,graph,0.2104,1,1,0.0045,0.9579,0.0279,0.0097
436,11,0.0,relational,0,graph,graph,0.1724,0,1,0.0122,0.9682,0.0043,0.0153
437,11,0.0,relational,1,graph,graph,0.1414,1,1,0.0101,0.9752,0.0040,0.0107
438,11,0.0,contextual,1,attention_v2,attention_v2,0.0185,1,1,0.0007,0.0016,0.0001,0.9976
439,11,0.0,feature,1,mlp,mlp,0.7647,1,1,0.5596,0.4242,0.0121,0.0041
440,11,0.0,relational,0,graph,graph,0.3748,1,1,0.0256,0.9130,0.0096,0.0517
441,11,0.0,relational,1,graph,graph,1.0141,1,1,0.0496,0.6269,0.1099,0.2136
442,11,0.0,feature,1,mlp,mlp,0.7683,1,1,0.5466,0.4369,0.0129,0.0036
443,11,0.0,feature,1,mlp,attention_v2,0.0344,1,0,0.0008,0.0019,0.0019,0.9954
444,11,0.0,relational,0,graph,graph,0.3641,1,1,0.0261,0.9156,0.0077,0.0506
445,11,0.0,relational,0,graph,graph,0.0971,1,1,0.0040,0.9844,0.0073,0.0043
446,11,0.0,contextual,0,attention_v2,attention_v2,0.0444,1,1,0.0016,0.0050,0.0001,0.9933
447,11,0.0,feature,0,mlp,attention,0.1411,1,0,0.0091,0.0165,0.9738,0.0006
448,11,0.0,feature,0,mlp,attention_v2,0.1090,1,0,0.0105,0.0089,0.0000,0.9807
449,11,0.0,relational,1,graph,graph,0.2294,1,1,0.0096,0.9553,0.0141,0.0210
450,11,0.0,relational,0,graph,graph,0.2713,1,1,0.0194,0.9431,0.0059,0.0316
451,11,0.0,feature,0,mlp,attention,0.1374,1,0,0.0090,0.0158,0.9746,0.0006
452,11,0.0,relational,0,graph,graph,0.2000,1,1,0.0126,0.9620,0.0063,0.0192
453,11,0.0,contextual,1,attention_v2,attention_v2,0.3990,1,1,0.0149,0.0919,0.0023,0.8909
454,11,0.0,relational,1,graph,graph,0.3558,1,1,0.0361,0.9165,0.0031,0.0444
455,11,0.0,feature,1,mlp,attention_v2,0.0335,1,0,0.0008,0.0018,0.0018,0.9955
456,11,0.0,contextual,0,attention_v2,attention_v2,0.5159,1,1,0.0126,0.1599,0.0015,0.8260
457,11,0.0,relational,0,graph,graph,0.1260,0,1,0.0090,0.9784,0.0030,0.0096
458,11,0.0,relational,0,graph,graph,0.3033,1,1,0.0197,0.9356,0.0109,0.0338
459,11,0.0,relational,1,graph,graph,0.6463,1,1,0.0233,0.8201,0.0634,0.0932
460,11,0.0,contextual,1,attention_v2,attention_v2,0.0582,1,1,0.0015,0.0072,0.0005,0.9908
461,11,0.0,feature,0,mlp,attention,0.1422,1,0,0.0094,0.0164,0.9735,0.0006
462,11,0.0,relational,0,graph,graph,0.3819,1,1,0.0292,0.9107,0.0086,0.0515
463,11,0.0,feature,0,mlp,attention,0.1297,1,0,0.0083,0.0149,0.9763,0.0005
464,11,0.0,contextual,1,attention_v2,attention_v2,0.0431,1,1,0.0013,0.0051,0.0001,0.9935
465,11,0.0,relational,1,graph,graph,0.3122,1,1,0.0281,0.9310,0.0047,0.0363
466,11,0.0,relational,0,graph,graph,0.0768,0,1,0.0045,0.9882,0.0030,0.0042
467,11,0.0,contextual,1,attention_v2,attention_v2,0.7582,1,1,0.0364,0.2667,0.0058,0.6911
468,11,0.0,contextual,0,attention_v2,attention_v2,0.0091,1,1,0.0003,0.0007,0.0000,0.9989
469,11,0.0,contextual,0,attention_v2,attention_v2,0.0641,1,1,0.0013,0.0090,0.0003,0.9894
470,11,0.0,contextual,0,attention_v2,attention_v2,0.0858,1,1,0.0034,0.0085,0.0020,0.9861
471,11,0.0,feature,0,mlp,attention,0.1306,1,0,0.0083,0.0151,0.9761,0.0005
472,11,0.0,feature,1,mlp,attention_v2,0.0329,1,0,0.0008,0.0018,0.0017,0.9956
473,11,0.0,relational,0,graph,graph,0.1306,0,1,0.0039,0.9772,0.0136,0.0054
474,11,0.0,feature,0,mlp,attention,0.1388,1,0,0.0088,0.0164,0.9742,0.0006
475,11,0.0,contextual,1,attention_v2,attention_v2,0.0492,1,1,0.0012,0.0053,0.0008,0.9927
476,11,0.0,relational,1,graph,graph,0.0760,1,1,0.0070,0.9879,0.0010,0.0040
477,11,0.0,relational,1,graph,graph,0.1258,1,1,0.0116,0.9779,0.0015,0.0090
478,11,0.0,contextual,0,attention_v2,attention_v2,0.0383,1,1,0.0014,0.0041,0.0001,0.9944
479,11,0.0,contextual,0,attention_v2,attention_v2,0.0382,1,1,0.0018,0.0036,0.0001,0.9945
480,11,0.0,contextual,0,attention_v2,attention_v2,0.0214,1,1,0.0005,0.0021,0.0002,0.9972
481,11,0.0,contextual,0,attention_v2,attention_v2,0.0607,1,1,0.0021,0.0075,0.0002,0.9903
482,11,0.0,relational,1,graph,graph,0.2618,1,1,0.0236,0.9446,0.0029,0.0289
483,11,0.0,relational,1,graph,graph,0.1673,1,1,0.0185,0.9679,0.0010,0.0126
484,11,0.0,relational,1,graph,graph,0.3751,0,1,0.0228,0.9151,0.0157,0.0464
485,11,0.0,contextual,0,attention_v2,attention_v2,0.2627,1,1,0.0079,0.0518,0.0018,0.9385
486,11,0.0,feature,0,mlp,attention,0.1350,1,0,0.0085,0.0159,0.9751,0.0005
487,11,0.0,relational,1,graph,graph,0.2363,1,1,0.0161,0.9529,0.0068,0.0243
488,11,0.0,relational,0,graph,graph,0.5199,0,1,0.0165,0.8680,0.0569,0.0586
489,11,0.0,relational,0,graph,graph,0.1864,1,1,0.0118,0.9652,0.0059,0.0171
490,11,0.0,relational,0,graph,graph,0.2713,1,1,0.0143,0.9442,0.0112,0.0303
491,11,0.0,relational,0,graph,graph,0.1163,1,1,0.0081,0.9805,0.0034,0.0080
492,11,0.0,relational,0,graph,graph,0.4576,1,1,0.0334,0.8868,0.0132,0.0666
493,11,0.0,contextual,1,attention_v2,attention_v2,0.1188,1,1,0.0030,0.0182,0.0009,0.9778
494,11,0.0,feature,1,mlp,mlp,0.7671,1,1,0.5557,0.4277,0.0125,0.0041
495,11,0.0,contextual,0,attention_v2,attention_v2,0.0434,1,1,0.0012,0.0048,0.0004,0.9936
496,11,0.0,feature,0,mlp,attention,0.1296,1,0,0.0086,0.0144,0.9764,0.0005
497,11,0.0,contextual,1,attention_v2,attention_v2,0.1279,1,1,0.0052,0.0189,0.0002,0.9757
498,11,0.0,relational,0,graph,graph,0.1442,1,1,0.0065,0.9749,0.0079,0.0107
499,11,0.0,feature,1,mlp,attention_v2,0.0391,1,0,0.0010,0.0022,0.0022,0.9946
500,11,0.0,relational,1,graph,graph,0.1168,1,1,0.0096,0.9800,0.0018,0.0087
501,11,0.0,feature,1,mlp,attention_v2,0.0344,1,0,0.0009,0.0020,0.0018,0.9954
502,11,0.0,feature,0,mlp,attention,0.1365,1,0,0.0085,0.0161,0.9747,0.0006
503,11,0.0,relational,1,graph,graph,0.7326,1,1,0.0129,0.7678,0.1442,0.0752
504,11,0.0,contextual,1,attention_v2,attention_v2,0.1218,1,1,0.0065,0.0154,0.0003,0.9777
505,11,0.0,contextual,0,attention_v2,attention_v2,0.0307,1,1,0.0006,0.0036,0.0001,0.9956
506,11,0.0,feature,1,mlp,attention_v2,0.0352,1,0,0.0009,0.0019,0.0020,0.9952
507,11,0.0,contextual,0,attention_v2,attention_v2,0.0647,1,1,0.0027,0.0075,0.0002,0.9896
508,11,0.0,relational,1,graph,graph,0.1924,1,1,0.0217,0.9615,0.0007,0.0160
509,11,0.0,feature,0,mlp,attention_v2,0.1159,1,0,0.0111,0.0097,0.0000,0.9791
510,11,0.0,contextual,1,attention_v2,attention_v2,0.3188,1,1,0.0082,0.0753,0.0006,0.9160
511,11,0.0,relational,0,graph,graph,0.5321,1,1,0.0411,0.8568,0.0113,0.0908
512,11,0.0,feature,0,mlp,attention,0.1415,1,0,0.0090,0.0169,0.9736,0.0006
513,11,0.0,relational,1,graph,graph,0.8238,1,1,0.0179,0.7240,0.1657,0.0924
514,11,0.0,contextual,0,attention_v2,attention_v2,0.0483,1,1,0.0009,0.0047,0.0014,0.9929
515,11,0.0,contextual,1,attention_v2,attention_v2,0.2829,1,1,0.0054,0.0579,0.0045,0.9322
516,11,0.0,contextual,1,attention_v2,attention_v2,0.0633,1,1,0.0016,0.0080,0.0005,0.9898
517,11,0.0,relational,1,graph,graph,0.2393,1,1,0.0094,0.9529,0.0177,0.0200
518,11,0.0,contextual,1,attention_v2,attention_v2,0.0220,1,1,0.0008,0.0021,0.0001,0.9971
519,11,0.0,feature,0,mlp,attention,0.1354,1,0,0.0088,0.0157,0.9750,0.0006
520,11,0.0,feature,0,mlp,attention,0.1400,1,0,0.0090,0.0165,0.9740,0.0006
521,11,0.0,relational,1,graph,graph,0.3246,1,1,0.0213,0.9288,0.0095,0.0404
522,11,0.0,relational,1,graph,graph,0.1874,1,1,0.0218,0.9628,0.0008,0.0147
523,11,0.0,contextual,0,attention_v2,attention_v2,0.1489,1,1,0.0031,0.0255,0.0012,0.9702
524,11,0.0,relational,0,graph,graph,0.1539,1,1,0.0131,0.9719,0.0024,0.0125
525,11,0.0,feature,1,mlp,attention_v2,0.0360,1,0,0.0009,0.0020,0.0020,0.9951
526,11,0.0,feature,1,mlp,attention_v2,0.0369,1,0,0.0010,0.0021,0.0019,0.9950
527,11,0.0,feature,1,mlp,attention_v2,0.0364,1,0,0.0009,0.0020,0.0020,0.9950
528,11,0.0,contextual,1,attention_v2,attention_v2,0.0703,1,1,0.0018,0.0081,0.0013,0.9888
529,11,0.0,relational,1,graph,graph,0.3113,1,1,0.0306,0.9302,0.0029,0.0363
530,11,0.0,relational,0,graph,graph,0.3142,1,1,0.0172,0.9321,0.0117,0.0390
531,11,0.0,feature,1,mlp,mlp,0.7689,1,1,0.5425,0.4413,0.0121,0.0041
532,11,0.0,contextual,1,attention_v2,attention_v2,0.0215,1,1,0.0009,0.0019,0.0001,0.9972
533,11,0.0,feature,0,mlp,attention_v2,0.1155,1,0,0.0112,0.0095,0.0000,0.9792
534,11,0.0,contextual,0,attention_v2,attention_v2,0.1567,1,1,0.0077,0.0228,0.0003,0.9692
535,11,0.0,relational,0,graph,graph,0.1799,1,1,0.0164,0.9655,0.0019,0.0161
536,11,0.0,contextual,0,attention_v2,attention_v2,0.1014,1,1,0.0028,0.0145,0.0008,0.9819
537,11,0.0,feature,0,mlp,attention_v2,0.1167,1,0,0.0115,0.0096,0.0000,0.9790
538,11,0.0,feature,0,mlp,attention_v2,0.1156,1,0,0.0112,0.0096,0.0000,0.9792
539,11,0.0,contextual,0,attention_v2,attention_v2,0.2077,1,1,0.0039,0.0408,0.0016,0.9537
540,11,0.0,relational,0,graph,graph,0.2132,1,1,0.0114,0.9593,0.0101,0.0193
